optionid,productid,catalogid,category_id,featurecaption,featuretype,featurerequired,sorting,url,info,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty,thumbpath,colorcode
,,,,,,,,,,"7996","Junction Box for Camera (Permanent Mount)","145","1","+BB",,"0","0","0","0",,
,,,,,,,,,,"7998","2 x Tripods (Camera and Blackbody)","465","3","+2Tripods",,"0","0","0","0",,
,,,,,,,,,,"8006","2 x 1.5 Foot Ceiling/Wall Brackets for Camera/Blackbody","200","4","+CWB",,"0","0","0","0",,
"1770","PT-BF5421-T","353","0","Expedited Processing/Shipping","Dropdown","1","0","","","8010","Standard Processing (5-7 days)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8011","Expedited Processing (1-3 days) - Jump to front of line","175","1","-EXP",,"0","0","0","0",,
"1769","PT-BF5421-T","353","0","Power Supply for Camera","Dropdown","1","4","","","8007","No Power Supply","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8008","PoE Switch (Powers Cameras and Connects to Network)","135.95","1","+PoE",,"0","0","0","0",,
,,,,,,,,,,"8009","Individual 12VDC 2 Amp Power Supply","45.95","2","+12VDC2A",,"0","0","0","0",,
"1768","PT-BF5421-T","353","0","Recorder for Alerting/Recording","Dropdown","0","3","","","8001","No recorder","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8002","AVM Software License for Recording onto PC and Alerts","200","1","+AVM4",,"0","0","0","0",,
,,,,,,,,,,"8003","MicroNVR Recorder with AVM Software license and 1TB Hard Drive","1199","2","+MicroNVR1TB",,"0","0","0","0",,
,,,,,,,,,,"8004","MicroNVR Recorder with AVM Software license and 2TB Hard Drive","1299","3","+MicroNVR2TB",,"0","0","0","0",,
,,,,,,,,,,"8005","MicroNVR Recorder with AVM Software license and 4TB Hard Drive","1399","4","+MicroNVR4TB",,"0","0","0","0",,
"1771","D-PT-BF5421-T","354","0","Blackbody","Dropdown","1","1","","The optional blackbody allows for proper on-the-fly calibration of the camera to provide continuous and accurate temperature measurement.&nbsp; It is placed in view of the camera and emits temperature to calibrate the camera constantly. ","8012","No Blackbody (less accurate temp measurement)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8013","Blackbody (Auto Calibration Tool)","3800","1","+JQ-D70Z",,"0","0","0","0",,
"1772","D-PT-BF5421-T","354","0","Brackets","Dropdown","1","2","","","8014","No Brackets or Junction Boxes","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8015","Junction Box for Camera (Permanent Mount)","85","1","+BB",,"0","0","0","0",,
,,,,,,,,,,"8016","Tripod for Camera with Adapter","245","2","+1Tripod",,"0","0","0","0",,
,,,,,,,,,,"8017","2 Tripods (Camera and Blackbody)","375","3","+2Tripods",,"0","0","0","0",,
,,,,,,,,,,"8018","Junction Box for camera permanent mount + Pole mount bracket","125","4","+BB+PM",,"0","0","0","0",,
"1775","D-PT-BF5421-T","354","0","Expedited Processing/Shipping","Dropdown","1","0","","","8028","Standard Processing (5-7 days)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8029","Expedited Processing (1-3 days) - Jump to front of line","175","1","-EXP",,"0","0","0","0",,
"1774","D-PT-BF5421-T","354","0","Power Supply for Camera","Dropdown","1","4","","","8025","No Power Supply","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8026","PoE Switch (Powers Cameras and Connects to Network)","106","1","+PoE",,"0","0","0","0",,
,,,,,,,,,,"8027","Individual 12VDC 2 Amp Power Supply","45.95","2","+12VDC2A",,"0","0","0","0",,
"1773","D-PT-BF5421-T","354","0","Recorder for Alerting/Recording","Dropdown","0","3","","","8019","Standalone NVR Recorder","1650","1","+DHI-NVR5216-16P-I+DHI-DSSExpress-Base-License",,"0","0","0","0",,
,,,,,,,,,,"8020","No recorder","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8021","AVM Software License for Recording onto PC","170","2","+AVM4",,"0","0","0","0",,
,,,,,,,,,,"8022","MicroNVR Recorder with AVM Software license and 1TB Hard Drive","999","3","+MicroNVR1TB",,"0","0","0","0",,
,,,,,,,,,,"8023","MicroNVR Recorder with AVM Software license and 2TB Hard Drive","1054","4","+MicroNVR2TB",,"0","0","0","0",,
,,,,,,,,,,"8024","MicroNVR Recorder with AVM Software license and 4TB Hard Drive","1139","5","+MicroNVR4TB",,"0","0","0","0",,
"1776","dPT-BF5421-T","355","0","Blackbody","Dropdown","1","1","","The optional blackbody allows for proper on-the-fly calibration of the camera to provide continuous and accurate temperature measurement.&nbsp; It is placed in view of the camera and emits temperature to calibrate the camera constantly. ","8030","No Blackbody (less accurate temp measurement)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8031","Blackbody (Auto Calibration Tool)","4200","1","+JQ-D70Z",,"0","0","0","0",,
"1802","dPT-BF5421-T","355","0","Blackbody Power Cord","Dropdown","1","5","","","8123","Standard 7ft Blackbody Power Cord","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8124","25 ft. Blackbody Power Cord","45","1","+25ft",,"0","0","0","0",,
,,,,,,,,,,"8125","50 ft. Blackbody Power Cord","115","2","+50ft",,"0","0","0","0",,
"1777","dPT-BF5421-T","355","0","Brackets","Dropdown","1","2","","","8032","No Brackets or Junction Boxes","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8033","Junction Box for Camera (Permanent Mount)","65","1","+BB",,"0","0","0","0",,
,,,,,,,,,,"8035","2 Tripods (Camera and Blackbody)","465","2","+2Tripods",,"0","0","0","0",,
,,,,,,,,,,"8036","2 x 1.5 Foot Ceiling/Wall Brackets for Camera/Blackbody","180","3","+CWB",,"0","0","0","0",,
"1780","dPT-BF5421-T","355","0","Expedited Processing/Shipping","Dropdown","1","0","","","8046","Standard Processing (5-7 days)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8047","Expedited Processing (1-3 days) - Jump to front of line","175","1","-EXP",,"0","0","0","0",,
"1779","dPT-BF5421-T","355","0","Power Supply for Camera","Dropdown","1","4","","","8043","No Power Supply","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8044","PoE Switch (Powers Cameras and Connects to Network)","106","1","+PoE",,"0","0","0","0",,
,,,,,,,,,,"8045","Individual 12VDC 2 Amp Power Supply","45.95","2","+12VDC2A",,"0","0","0","0",,
"1778","dPT-BF5421-T","355","0","Recorder for Alerting/Recording","Dropdown","0","3","","","8038","No recorder","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8039","AVM Software License for Recording onto PC","170","2","+AVM4",,"0","0","0","0",,
,,,,,,,,,,"8040","MicroNVR Recorder with AVM Software license and 1TB Hard Drive","999","3","+MicroNVR1TB",,"0","0","0","0",,
,,,,,,,,,,"8041","MicroNVR Recorder with AVM Software license and 2TB Hard Drive","1054","4","+MicroNVR2TB",,"0","0","0","0",,
,,,,,,,,,,"8042","MicroNVR Recorder with AVM Software license and 4TB Hard Drive","1139","5","+MicroNVR4TB",,"0","0","0","0",,
"1797","PT-ASI7213X-T1","359","0","Brackets","Dropdown","1","2","","","8104","Wall Mount Bracket (included)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8105","Floor Standing Metal Bracket","400","1","+ASF172X",,"0","0","0","0",,
"1800","PT-ASI7213X-T1","359","0","Expedited Processing/Shipping","Dropdown","1","0","","","8118","Standard Processing (5-7 days)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8119","Expedited Processing (1-3 days) - Jump to front of line","175","1","-EXP",,"0","0","0","0",,
"1799","PT-ASI7213X-T1","359","0","Power Supply for Camera","Dropdown","1","4","","","8117","Individual 12VDC 2 Amp Power Supply","0","1","+12VDC2A",,"1","0","0","0",,
"1798","PT-ASI7213X-T1","359","0","Recorder for Alerting/Recording","Dropdown","0","3","","","8110","No recorder","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8111","AVM Software License for Recording onto PC (up to 4 cameras)","200","1","+AVM4",,"0","0","0","0",,
,,,,,,,,,,"8112","MicroNVR Recorder with AVM Software license and 1TB Hard Drive (up to 4 cameras)","1199","2","+MicroNVR1TB",,"0","0","0","0",,
,,,,,,,,,,"8113","MicroNVR Recorder with AVM Software license and 2TB Hard Drive (up to 4 cameras)","1299","3","+MicroNVR2TB",,"0","0","0","0",,
,,,,,,,,,,"8114","MicroNVR Recorder with AVM Software license and 4TB Hard Drive (up to 4 cameras)","1399","4","+MicroNVR4TB",,"0","0","0","0",,
"1803","PT-BF3221-T","360","0","Blackbody","Dropdown","1","1","","The optional blackbody allows for proper on-the-fly calibration of the camera to provide continuous and accurate temperature measurement.&nbsp; It is placed in view of the camera and emits temperature to calibrate the camera constantly. ","8126","No Blackbody (less accurate temp measurement)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8127","Blackbody (Auto Calibration Tool)","4200","1","+PT-D70Z",,"0","0","0","0",,
"1808","PT-BF3221-T","360","0","Blackbody Power Cord","Dropdown","1","5","","","8144","Standard 7ft Blackbody Power Cord","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8145","25 ft. Blackbody Power Cord","45","1","+25ft",,"0","0","0","0",,
,,,,,,,,,,"8146","50 ft. Blackbody Power Cord","115","2","+50ft",,"0","0","0","0",,
"1804","PT-BF3221-T","360","0","Brackets","Dropdown","1","2","","","8128","No Brackets or Junction Boxes","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8129","Junction Box for Camera (Permanent Mount)","145","1","+BB",,"0","0","0","0",,
,,,,,,,,,,"8130","2 x 1.5 foot Ceiling/Wall Brackets for Camera/Blackbody","200","2","+CWB",,"0","0","0","0",,
,,,,,,,,,,"8131","2 Tripods (Camera and Blackbody)","465","3","+2Tripods",,"0","0","0","0",,
"1807","PT-BF3221-T","360","0","Expedited Processing/Shipping","Dropdown","1","0","","","8142","Standard Processing (5-7 days)","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8143","Expedited Processing (1-3 days) - Jump to front of line","175","1","-EXP",,"0","0","0","0",,
"1806","PT-BF3221-T","360","0","Power Supply for Camera","Dropdown","1","4","","","8139","No Power Supply","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8140","PoE Switch (Powers Cameras and Connects to Network)","106","1","+PoE",,"0","0","0","0",,
,,,,,,,,,,"8141","Individual 12VDC 2 Amp Power Supply","45.95","2","+12VDC2A",,"0","0","0","0",,
"1805","PT-BF3221-T","360","0","Recorder for Alerting/Recording","Dropdown","0","3","","","8134","No recorder","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8135","AVM Software License for Recording onto PC","170","2","+AVM4",,"0","0","0","0",,
,,,,,,,,,,"8136","MicroNVR Recorder with AVM Software license and 1TB Hard Drive","999","3","+MicroNVR1TB",,"0","0","0","0",,
,,,,,,,,,,"8137","MicroNVR Recorder with AVM Software license and 2TB Hard Drive","1054","4","+MicroNVR2TB",,"0","0","0","0",,
,,,,,,,,,,"8138","MicroNVR Recorder with AVM Software license and 4TB Hard Drive","1139","5","+MicroNVR4TB",,"0","0","0","0",,
"1983","HD-1417","363","0","Power Adapter","Dropdown","1","1","","","9395","Individual 12VDC Power Adapter","14.95","1","+12VDC",,"0","0","0","0",,
,,,,,,,,,,"9396","No Power Adapter - I will use PoE Instead","0","2",,,"0","0","0","0",,
"1869","HD-8447","364","0","Audio","Dropdown","1","0","","","8390","No Audio","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8391","Built-in Audio Microphone","30","1","-A",,"0","0","0","0",,
"1868","HD-8447","364","0","Color","DropImage","1","0","","","8388","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
,,,,,,,,,,"8389","Dark Gray Housing Color","5","1","-DG","assets/images/products/cameras/hd-8xx7/HD-8x17-DG-thumb.jpg","0","0","0","0",,
"1867","HD-8447","364","0","Mounting Bracket","Dropdown","0","3","","","8383","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8384","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"8385","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"8386","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"8387","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"1872","HD-8848","365","0","Audio","Dropdown","1","0","","","8399","No Audio","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8400","Built-in Audio Microphone","30","1","-A",,"0","0","0","0",,
"1871","HD-8848","365","0","Color","DropImage","1","0","","","8397","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
,,,,,,,,,,"8398","Dark Gray Housing Color","5","1","-DG","assets/images/products/cameras/hd-8xx7/HD-8x17-DG-thumb.jpg","0","0","0","0",,
"1870","HD-8848","365","0","Mounting Bracket","Dropdown","0","3","","","8392","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8393","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"8394","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"8395","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"8396","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"1839","HD-646","366","0","Cable Lengths","Radio","1","2","","","8303","No Cable","0","0",,,"1","0","0","0",,
,,,,,,,,,,"8304","1000' Box CAT-5 Cable w/RJ-45 Connectors","85","1","+CAT5",,"0","0","0","0",,
"1837","HD-646","366","0","Cameras","DropImage","1","0","","","8288","6 x HDB-5417 2K HD IR Bullet Cameras","0","0","-BH","assets/images/Products/Cameras/HD-IP/BH.jpg","1","0","0","0",,
,,,,,,,,,,"8289","6 x HD-4417 2K MicroDomes","0","1","-IH","assets/images/Products/Cameras/HD-IP/IH.jpg","0","0","0","0",,
,,,,,,,,,,"8290","2 x HD-4417 Domes + 4 x HD-5417 Bullets","0","6","-IH2BH4","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","0",,
,,,,,,,,,,"8291","2 x HD-4417 Domes + 4 x HD-8417 Turrets","0","5","-IH2TH4","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","0",,
,,,,,,,,,,"8292","4 x HD-4417 Domes + 2 x HDB-5417 Bullets","0","4","-IH4BH2","assets/images/Products/Cameras/HD-IP/IHBH.jpg","0","0","0","0",,
,,,,,,,,,,"8293","4 x HD-4417 Domes + 2 x HD-8417 Turrets","0","3","-IH4TH2","assets/images/Products/Cameras/HD-IP/IHTH.jpg","0","0","0","0",,
,,,,,,,,,,"8294","6 x HD-8417 2K Turret Cameras","0","2","-TH","assets/images/Products/Cameras/HD-IP/TH.jpg","0","0","0","0",,
"1840","HD-646","366","0","PoE Switch","Radio","1","3","","","8305","2 x 4-Port PoE Switch (100Mbps)","0","0",,,"0","0","0","0",,
,,,,,,,,,,"8306","2 x 4-Port PoE Switch (1Gbps)","100","1","+PoEGB",,"0","0","0","0",,
"1838","HD-646","366","0","Recording","DropImage","1","1","","","8295","AVM Software (6-IP Licenses)","0","0",,"assets/images/Products/AVM/Video_DVD_250x250.jpg","1","0","0","0",,
,,,,,,,,,,"8296","MicroNVR (2TB)","1299","2","+Micro2TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","0",,
,,,,,,,,,,"8297","Platinum NVR (4TB)","1799","4","+Platinum4TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","0",,
,,,,,,,,,,"8298","MicroNVR (1TB)","1199","1","+Micro1TB","assets/images/Products/PCs/MicroNVR.jpg","0","0","0","0",,
,,,,,,,,,,"8299","MicroNVR (4TB)","1399","3","+Micro4TB","assets/images/Products/PCs/micronvr_thumbnail.jpg","0","0","0","0",,
,,,,,,,,,,"8300","Rack Mount PlatinumNVR (8TB)","1999","5","+Platinum8TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","0",,
,,,,,,,,,,"8301","Rack Mount PlatinumNVR (16TB)","2399","6","+Platinum16TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","0",,
,,,,,,,,,,"8302","Rack Mount PlatinumNVR (24TB)","2799","7","+Platinum24TB","assets/images/Products/PCs/hdvr_1_thumbnail.jpg","0","0","0","0",,
"1873","HD-LPR-ANPR","367","0","Mounting Bracket","Dropdown","0","3","","","8401","No Brackets Needed","0","0",,,"0","1","0","1",,
,,,,,,,,,,"8402","Weatherproof Junction Box (Included)","0","1",,,"1","0","0","1",,
,,,,,,,,,,"8404","Pole Mount Bracket","85","3","+PM",,"0","0","0","1",,
,,,,,,,,,,"8405","Corner Mount Bracket","95","2","+CM",,"0","0","0","0",,
"1876","HD-PTZ-2mAT","368","0","Mounting Bracket","Dropdown","0","3","","","8410","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8411","Weatherproof Junction Box","65","1","+BB",,"0","0","0","1",,
,,,,,,,,,,"8412","Pole Mount Bracket (incl. Wall Mount)","165","4","+PM+DS1605ZJ",,"0","0","0","1",,
,,,,,,,,,,"8413","Corner Mount Bracket (incl. Wall Mount)","165","3","+BB+DS1605ZJ",,"0","0","0","0",,
,,,,,,,,,,"8414","Pendant Mount Bracket","165","5","+CPM+PC155",,"0","0","0","0",,
,,,,,,,,,,"9034","Wall Mount Bracket","95","2","+WM",,"0","0","0","0",,
"1877","HD-PTZ-4mAT","369","0","Mounting Bracket","Dropdown","0","3","","","8415","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8416","Weatherproof Junction Box","65","1","+BB",,"0","0","0","1",,
,,,,,,,,,,"8417","Pole Mount Bracket (incl. Wall Mount)","165","4","+PM+DS1605ZJ",,"0","0","0","1",,
,,,,,,,,,,"8418","Corner Mount Bracket (incl. Wall Mount)","165","3","+BB+DS1605ZJ",,"0","0","0","0",,
,,,,,,,,,,"8419","Pendant Mount Bracket ","165","5","+CPM+PC155",,"0","0","0","0",,
,,,,,,,,,,"9033","Wall Mount Bracket","95","2","+WM",,"0","0","0","0",,
"1882","PTIR7803-2","370","0","Mounting Bracket","Dropdown","0","3","","","8434","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8436","Indoor/Outdoor Junction Box","25","1","+HD-IBB",,"0","0","0","1",,
"1878","PTAC324-FD4M-2.8","371","0","Mounting Bracket","Dropdown","0","3","","","8420","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8421","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"8422","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"8423","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"8424","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"1881","PTAC344-VD4Z","372","0","Mounting Bracket","Dropdown","0","3","","","8429","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8431","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"8432","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"8433","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"1887","HD-8418AI","373","0","Audio","Dropdown","1","0","","","8451","Built-in Audio Microphone","0","0",,,"1","0","0","0",,
"1886","HD-8418AI","373","0","Color","DropImage","1","0","","","8448","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
"1885","HD-8418AI","373","0","Mounting Bracket","Dropdown","0","3","","","8443","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"8444","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"8445","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"8446","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"8447","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"1996","DH-DB6I","392","0","MicroSD Card for Edge Recording","Dropdown","1","1","","","9439","No SD Card","0","0",,,"1","0","0","0",,
,,,,,,,,,,"9440","Optional 256GB MicroSD Card","65","1","+256GB",,"0","0","0","0",,
"1999","HD-8519","393","0","Audio","Dropdown","1","0","","","9448","No Audio","0","0",,,"1","0","0","0",,
,,,,,,,,,,"9449","Built-in Audio Microphone","30","1","-A",,"0","0","0","0",,
"1998","HD-8519","393","0","Color","DropImage","1","0","","","9446","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
,,,,,,,,,,"9447","Dark Gray Housing Color","5","1","-DG","assets/images/products/cameras/hd-8xx7/HD-8x17-DG-thumb.jpg","0","0","0","0",,
"1997","HD-8519","393","0","Mounting Bracket","Dropdown","0","3","","","9441","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"9442","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"9443","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"9444","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"9445","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"2002","HD-8819","394","0","Audio","Dropdown","1","0","","","9457","No Audio","0","0",,,"1","0","0","0",,
,,,,,,,,,,"9458","Built-in Audio Microphone","30","1","-A",,"0","0","0","0",,
"2001","HD-8819","394","0","Color","DropImage","1","0","","","9455","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
,,,,,,,,,,"9456","Dark Gray Housing Color","5","1","-DG","assets/images/products/cameras/hd-8xx7/HD-8x17-DG-thumb.jpg","0","0","0","0",,
"2000","HD-8819","394","0","Mounting Bracket","Dropdown","0","3","","","9450","No Brackets Needed","0","0",,,"1","0","0","1",,
,,,,,,,,,,"9451","Weatherproof Junction Box","65","2","+HD-BB",,"0","0","0","1",,
,,,,,,,,,,"9452","Indoor/Outdoor Junction Box","45","1","+HD-IBB",,"0","0","0","1",,
,,,,,,,,,,"9453","Pole Mount Bracket","130","4","+WML-S+PM",,"0","0","0","1",,
,,,,,,,,,,"9454","Wall Mount Bracket","75","3","+WML-S",,"0","0","0","0",,
"2005","HD-8849","395","0","Audio","Dropdown","1","0","","","9466","No Audio","0","0",,,"1","0","0","0",,
,,,,,,,,,,"9467","Built-in Audio Microphone","30","1","-A",,"0","0","0","0",,
"2004","HD-8849","395","0","Color","DropImage","1","0","","","9464","White Housing Color","0","0",,"assets/images/Products/Cameras/HD-8x17/thumbnails/hd-8x17_1_thumbnail.jpg","1","0","0","0",,
,,,,,,,,,,"9465","Dark Gray Housing Color","5","1","-DG","assets/images/products/cameras/hd-8xx7/HD-8x17-DG-thumb.jpg","0","0","0","0",,
"2003","HD-8849","395","0","Mounting Bracket","Dropdown","0","3","","","9459","No Brackets Needed","0","0",,,"1","0","0","1",,
